date,gold_pct,sp500_pct,bonds2tr_pct,gdpworld,gdp,usdx,recession,bonds10tr,iyc,ppi,cpi,unrate,debt,fedrate,m0,m3,cbasstogdp,resins,sp500div,cape,stocktogdp,oil,indpro,houses,cp
1983-08-31,-0.6083294337856704,1.1318897637795367,0.9316666666666666,11840481.0449805,3689179.0,130.839996,0.0,0.1198,0.008118666666666666,101.8,100.1,0.095,1377211.0,0.0956,185400.0,2074000.0,4.142994,38700.0,0.043,9.73,0.4700639356344596,31.91,50.3727,77400.0,206519.0
1983-09-30,-4.001883239171377,1.0158150851581338,0.8775,11840481.0449805,3689179.0,128.350006,0.0,0.1144,0.007630999999999999,102.0,100.4,0.092,1377211.0,0.09449999999999999,184900.0,2083199.9999999998,4.142994,37900.0,0.0419,9.98,0.47649083983184337,31.11,51.098,77400.0,206519.0
1983-10-31,-7.111329082883766,-1.5174324080207025,0.8841666666666667,11840481.0449805,3794706.0,128.399994,0.0,0.1174,0.007667666666666666,102.2,100.8,0.08800000000000001,1410702.0,0.09480000000000001,186400.0,2099199.9999999995,4.142994,38100.0,0.0419,10.0,0.4499584421032881,30.41,51.4993,75900.0,211822.0
1983-11-30,7.972544878563892,1.7425863650259776,0.8891666666666667,11840481.0449805,3794706.0,130.639999,0.0,0.11630000000000001,0.007728666666666666,102.1,101.1,0.085,1410702.0,0.0934,189100.0,2112300.0000000005,4.142994,38100.0,0.0427,9.85,0.4604467381662769,29.84,51.727,75900.0,211822.0
1983-12-31,-5.134474327628357,-0.8834134615384626,0.9041666666666667,11840481.0449805,3794706.0,131.789993,0.0,0.1182,0.007859666666666668,102.3,101.4,0.083,1410702.0,0.0947,192200.0,2123500.0,4.142994,38900.0,0.0431,9.82,0.45188217479825843,29.24,51.9886,75900.0,211822.0
1984-01-31,-2.268041237113405,-0.9216031043473016,0.8816666666666667,12311633.0332755,3908054.0,135.509995,0.0,0.1167,0.007649666666666667,102.9,102.1,0.08,1463741.0,0.0956,191300.0,2138199.9999999995,3.9434940000000003,40100.0,0.0428,9.89,0.4331183755393349,29.69,53.0175,78200.0,220108.0
1984-02-29,5.195147679324896,-3.885931093568318,0.9158333333333334,12311633.0332755,3908054.0,128.25,0.0,0.1204,0.007954333333333334,103.2,102.6,0.078,1463741.0,0.0959,186800.0,2158199.9999999995,3.9434940000000003,36300.0,0.0455,9.32,0.4137455623694043,30.145,53.2651,78200.0,220108.0
1984-03-31,-1.153171220857352,1.3498026232013238,0.9666666666666667,12311633.0332755,3908054.0,128.220001,0.0,0.1253,0.008413666666666667,103.9,102.9,0.078,1463741.0,0.09910000000000001,189100.0,2175199.9999999995,3.9434940000000003,36200.0,0.0456,9.33,0.4154497353414257,30.761,53.5145,78200.0,220108.0
1984-04-30,-3.728125792543746,0.5465510742555635,0.9908333333333333,12311633.0332755,4009601.0,132.639999,0.0,0.1282,0.008626333333333333,104.0,103.3,0.077,1512697.0,0.10289999999999999,192200.0,2191699.9999999995,3.9434940000000003,37100.0,0.0458,9.31,0.4078809836689486,30.618,53.8319,80700.0,220957.0
1984-05-31,3.688092729188619,-5.935645110902843,1.0833333333333333,12311633.0332755,4009601.0,133.690002,0.0,0.1391,0.009442333333333332,104.1,103.5,0.07400000000000001,1512697.0,0.1032,192800.0,2204100.0,3.9434940000000003,36500.0,0.0464,9.23,0.3840980686108169,30.52,54.1204,80700.0,220957.0
1984-06-30,-4.446138211382111,1.7469279309199504,1.0975,12311633.0332755,4009601.0,136.259995,0.0,0.1384,0.009590999999999999,104.0,103.7,0.07200000000000001,1512697.0,0.1106,195700.0,2215100.0,3.9434940000000003,37500.0,0.0477,9.01,0.3914828433053563,29.967,54.3133,80700.0,220957.0
1984-07-31,-6.859877692103167,-1.6451233842538215,1.0475,12311633.0332755,4084250.0,141.289993,0.0,0.1291,0.009184000000000001,104.2,104.1,0.075,1572267.0,0.11230000000000001,197500.0,2223500.0,3.9434940000000003,37500.0,0.0485,8.87,0.37630164656913756,28.752,54.4644,81000.0,212293.0
1984-08-31,2.198115900656572,10.63321385902032,1.045,12311633.0332755,4084250.0,140.330002,0.0,0.12789999999999999,0.009170999999999999,103.8,104.4,0.075,1572267.0,0.1164,196700.0,2230400.0,3.9434940000000003,37300.0,0.0447,9.62,0.4167472608189998,29.25,54.53,81000.0,212293.0
1984-09-30,-1.8715083798882648,-0.3479721622270282,1.0058333333333334,12311633.0332755,4084250.0,147.550003,0.0,0.1247,0.008811333333333332,103.4,104.7,0.073,1572267.0,0.113,197900.0,2244400.0,3.9434940000000003,38000.0,0.0444,9.69,0.41216379996327357,29.311,54.3775,81000.0,212293.0
1984-10-31,-4.355251921434677,-0.006020469596623723,0.9241666666666667,12311633.0332755,4148551.0000000005,146.389999,0.0,0.11789999999999999,0.008062666666666668,103.4,105.1,0.07400000000000001,1662966.0,0.0999,198100.0,2258900.0,3.9434940000000003,38500.0,0.0451,9.6,0.4080629598141616,28.765,54.3528,79900.0,213695.0
1984-11-30,-0.7440476190476164,-1.5112288518273176,0.875,12311633.0332755,4148551.0000000005,149.210007,0.0,0.1158,0.007592,103.7,105.3,0.07200000000000001,1662966.0,0.0943,200600.0,2281400.0,3.9434940000000003,39200.0,0.045,9.69,0.4018077637228034,28.098,54.5344,79900.0,213695.0
1984-12-31,-7.136431784107955,2.237437339528059,0.835,12311633.0332755,4148551.0000000005,151.470001,0.0,0.1155,0.007194999999999999,103.5,105.5,0.073,1662966.0,0.08380000000000001,204800.0,2306400.0,3.9434940000000003,40700.0,0.0458,9.6,0.41026613870722567,25.429,54.5608,79900.0,213695.0
1985-01-31,-0.7426541814659404,7.4085147093996495,0.8250000000000001,12897178.6037395,4230168.0,152.720001,0.0,0.1117,0.0071330000000000005,103.4,105.7,0.073,1710731.0,0.08349999999999999,203200.0,2332400.0,4.0976919999999994,41100.0,0.0441,10.0,0.4362096257169928,25.641,54.5342,82800.0,204768.0
1985-02-28,-6.083279115159401,0.8628848187941962,0.8883333333333333,12897178.6037395,4230168.0,160.410004,0.0,0.1191,0.007692333333333333,103.3,106.3,0.07200000000000001,1710731.0,0.085,200200.0,2354100.0,4.0976919999999994,40200.0,0.0421,10.49,0.44165385393677037,27.271,54.7019,82800.0,204768.0
1985-03-31,15.72566678212679,-0.2870073959598263,0.8691666666666666,12897178.6037395,4230168.0,149.179993,0.0,0.1165,0.007526666666666666,103.1,106.8,0.07200000000000001,1710731.0,0.0858,202700.0,2366200.0,4.0976919999999994,40400.0,0.0427,10.37,0.4408170077405909,28.238,54.7739,82800.0,204768.0
1985-04-30,-5.2678838671056605,-0.45942654710504627,0.8258333333333333,12897178.6037395,4294887.0,149.699997,0.0,0.11410000000000001,0.007117333333333333,103.3,107.0,0.073,1774640.0,0.0827,205500.0,2375400.0,4.0976919999999994,41600.0,0.0426,10.4,0.431387368282332,28.805,54.6662,84300.0,205850.0
1985-05-31,0.9478672985782088,5.40510482122003,0.7433333333333333,12897178.6037395,4294887.0,147.860001,0.0,0.10279999999999999,0.006405333333333333,103.5,107.2,0.07200000000000001,1774640.0,0.0797,206700.0,2389500.0,4.0976919999999994,41000.0,0.0417,10.61,0.45362078210672363,27.623,54.7472,84300.0,205850.0
1985-06-30,-0.5633802816901401,1.2134001582695841,0.7225,12897178.6037395,4294887.0,146.119995,0.0,0.1025,0.0062,103.3,107.5,0.07400000000000001,1774640.0,0.0753,210200.0,2412600.0,4.0976919999999994,42400.0,0.041,10.81,0.4617234399880602,27.143,54.7211,84300.0,205850.0
1985-07-31,5.508341202392186,-0.48475371383893684,0.7508333333333334,12897178.6037395,4386773.0,137.259995,0.0,0.1057,0.006451333333333333,103.2,107.7,0.07400000000000001,1823103.0,0.0788,212300.0,2429500.0,4.0976919999999994,42800.0,0.0404,11.0,0.44975657504958655,27.329,54.4381,83200.0,209890.0
1985-08-31,1.3723150357995317,-1.1994552692227045,0.7466666666666667,12897178.6037395,4386773.0,138.199997,0.0,0.10279999999999999,0.006438666666666667,102.7,107.9,0.071,1823103.0,0.079,212800.0,2444000.0,4.0976919999999994,42900.0,0.0415,10.74,0.44317542758651973,27.755,54.619,83200.0,209890.0
1985-09-30,-3.7374926427310107,-3.472406298043784,0.7400000000000001,12897178.6037395,4386773.0,132.119995,0.0,0.10310000000000001,0.006369000000000001,102.1,108.1,0.071,1823103.0,0.07919999999999999,214700.0,2456400.0,4.0976919999999994,44500.0,0.0426,10.47,0.4265618485387778,28.289,54.82,83200.0,209890.0
1985-10-31,-0.12228676245797931,4.250878734622132,0.725,12897178.6037395,4444094.0,129.389999,0.0,0.1001,0.006249,102.9,108.5,0.071,1945942.0,0.0799,216000.0,2468000.0,4.0976919999999994,45500.0,0.0422,10.55,0.43877559745585937,29.538,54.6304,86800.0,211649.0
1985-11-30,0.18365472910928382,6.506163734063852,0.7050000000000001,12897178.6037395,4444094.0,124.989998,0.0,0.0959,0.006091000000000001,103.4,109.0,0.07,1945942.0,0.0805,219500.0,2477800.0,4.0976919999999994,46400.0,0.0399,11.16,0.46418460095578534,30.813,54.8176,86800.0,211649.0
1985-12-31,1.1610143599144473,4.506108720383839,0.665,12897178.6037395,4444094.0,123.459999,0.0,0.09,0.005750000000000001,103.6,109.5,0.07,1945942.0,0.0827,224700.0,2492100.0,4.0976919999999994,48100.0,0.0381,11.69,0.48709365733488086,27.228,55.3596,86800.0,211649.0
1986-01-31,6.5841135608577295,0.2366527830367282,0.6658333333333334,15252515.3367739,4507894.0,121.519997,0.0,0.0908,0.005750333333333334,103.2,109.9,0.067,1986816.0,0.0814,221700.0,2502100.0,4.315304,48000.0,0.0381,11.72,0.4845078433521285,22.945,55.6511,88000.0,176840.0
1986-02-28,-3.3720600736752537,7.148928132968169,0.6425,15252515.3367739,4507894.0,115.080002,0.0,0.08130000000000001,0.005611999999999999,101.7,109.7,0.07200000000000001,1986816.0,0.0786,217800.0,2512900.0,4.315304,46600.0,0.0364,12.39,0.518188759540486,15.442,55.27,88000.0,176840.0
1986-03-31,-1.8181818181818188,5.279393618896533,0.5766666666666667,15252515.3367739,4507894.0,117.919998,0.0,0.0739,0.005027666666666667,100.3,109.1,0.07200000000000001,1986816.0,0.0748,221400.0,2533100.0,4.315304,47300.0,0.0345,13.19,0.5446534457110127,12.618,54.8828,88000.0,176840.0
1986-04-30,3.972520908004773,-1.4148179154457874,0.5691666666666667,15252515.3367739,4545340.0,111.769997,0.0,0.0738,0.004953666666666667,99.6,108.7,0.071,2059349.0,0.0699,225100.0,2557800.0,4.315304,48900.0,0.0338,13.55,0.5355308953785636,12.847,54.9456,92100.0,172969.0
1986-05-31,-0.2872737719046281,5.022927989130421,0.6133333333333334,15252515.3367739,4545340.0,117.510002,0.0,0.0805,0.005328333333333334,100.0,109.0,0.07200000000000001,2059349.0,0.06849999999999999,226400.0,2584800.0,4.315304,48500.0,0.0339,13.56,0.5565260244558163,15.444,55.0535,92100.0,172969.0
1986-06-30,0.17286084701813031,1.410956135031327,0.5675,15252515.3367739,4545340.0,111.610001,0.0,0.0735,0.00494,99.9,109.4,0.07200000000000001,2059349.0,0.0692,230100.0,2605000.0,4.315304,49900.0,0.033,13.89,0.5670972908517294,13.469,54.837,92100.0,172969.0
1986-07-31,6.32729364394593,-5.8682825705629105,0.5475,15252515.3367739,4607669.0,108.040001,0.0,0.07339999999999999,0.0047409999999999996,99.4,109.5,0.07,2125304.0,0.06559999999999999,233000.0,2626600.0,4.315304,51000.0,0.0339,13.62,0.5250615875402508,11.575,55.1716,93000.0,171499.0
1986-08-31,6.3835542331620365,7.119261392512288,0.49500000000000005,15252515.3367739,4607669.0,106.43,0.0,0.0695,0.004255,99.3,109.6,0.069,2125304.0,0.0617,233200.0,2646500.0,4.315304,51300.0,0.0334,13.89,0.5500807458174621,15.092,55.0792,93000.0,171499.0
1986-09-30,9.280447495550481,-8.543865891748714,0.5316666666666666,15252515.3367739,4607669.0,106.739998,0.0,0.0745,0.004571666666666666,99.4,110.0,0.07,2125304.0,0.058899999999999994,235100.0,2667800.0,4.315304,53200.0,0.0345,13.47,0.5122937433222743,14.913,55.2317,93000.0,171499.0
1986-10-31,-5.6537924616100526,5.472937921494037,0.5216666666666666,15252515.3367739,4657627.0,109.269997,0.0,0.07339999999999999,0.004482666666666666,99.7,110.2,0.07,2214835.0,0.058499999999999996,237000.0,2687400.0,4.315304,54600.0,0.0347,13.43,0.5314745040768615,14.852,55.4645,95000.0,175984.0
1986-11-30,-2.638717632552401,2.1477170259857514,0.5175,15252515.3367739,4657627.0,105.919998,0.0,0.07150000000000001,0.0044599999999999996,99.8,110.4,0.069,2214835.0,0.0604,242000.0,2701300.0,4.315304,56300.0,0.0337,13.87,0.5367239583590528,15.207,55.6854,95000.0,175984.0
1986-12-31,3.064842958459968,-2.828825936923207,0.5291666666666667,15252515.3367739,4657627.0,103.580002,0.0,0.0723,0.004568666666666666,99.7,110.8,0.066,2214835.0,0.0691,248600.0,2728000.0,4.315304,59400.0,0.0333,14.09,0.5227876770724663,16.076,56.212,95000.0,175984.0
1987-01-31,0.49152125829441395,13.176694057893211,0.5275,17372959.4084719,4722156.0,99.860001,0.0,0.0718,0.004557,100.5,111.4,0.066,2246724.0,0.0643,247000.0,2743900.0,4.508677,59600.0,0.0314,14.92,0.5862173973075011,18.656,56.0012,97900.0,187831.0
1987-02-28,-0.3668378576669129,3.6923525977816674,0.5291666666666667,17372959.4084719,4722156.0,99.260002,0.0,0.0719,0.004572666666666667,101.0,111.8,0.066,2246724.0,0.061,242500.0,2747500.0,4.508677,57000.0,0.0296,15.82,0.6056979057871024,17.726,56.7438,97900.0,187831.0
1987-03-31,3.755522827687785,2.638986629134421,0.545,17372959.4084719,4722156.0,97.110001,0.0,0.0751,0.004699,101.2,112.2,0.066,2246724.0,0.0613,244800.0,2753700.0,4.508677,57100.0,0.0285,16.43,0.6204094062119083,18.305,56.8235,97900.0,187831.0
1987-04-30,7.996214809557611,-1.14501199862872,0.615,17372959.4084719,4806160.0,95.940002,0.0,0.0821,0.0053289999999999995,101.9,112.7,0.063,2309296.0,0.0637,249600.0,2767700.0,4.508677,59400.0,0.029,16.2,0.5979701050318758,18.643,57.1954,103400.0,215335.0
1987-05-31,-0.10952902519167917,0.6034124011652153,0.6408333333333334,17372959.4084719,4806160.0,97.769997,0.0,0.0849,0.005559333333333334,102.6,113.0,0.063,2309296.0,0.06849999999999999,250600.0,2772900.0,4.508677,58300.0,0.0293,16.16,0.5995680543302762,19.415,57.5498,103400.0,215335.0
1987-06-30,-0.8333333333333304,4.791451223715959,0.6233333333333334,17372959.4084719,4806160.0,98.129997,0.0,0.08380000000000001,0.0053953333333333344,103.0,113.5,0.062,2309296.0,0.0673,252900.0,2774600.0,4.508677,58800.0,0.0283,16.83,0.6252205502937896,20.034,57.8603,103400.0,215335.0
1987-07-31,5.064130915524112,4.822368421052636,0.6358333333333334,17372959.4084719,4884555.0,99.790001,0.0,0.0866,0.0054923333333333334,103.5,113.8,0.061,2350277.0,0.0658,254800.0,2779000.0,4.508677,58900.0,0.0276,17.31,0.6417268307962547,21.355,58.2501,106000.0,230169.0
1987-08-31,-3.451904862134292,3.4958890353354644,0.6641666666666667,17372959.4084719,4884555.0,97.32,0.0,0.09,0.0057416666666666675,103.8,114.3,0.06,2350277.0,0.0673,254600.0,2788200.0,4.508677,58300.0,0.0261,18.33,0.6645088447156394,20.274,58.6889,106000.0,230169.0
1987-09-30,0.021800741225197484,-2.4166161309884915,0.7166666666666667,17372959.4084719,4884555.0,98.57,0.0,0.09630000000000001,0.006203666666666666,103.7,114.7,0.059000000000000004,2350277.0,0.0722,256300.0,2799500.0,4.508677,59800.0,0.0272,17.68,0.6491850332323006,19.526,58.9137,106000.0,230169.0
1987-10-31,2.7027027027026973,-21.7630426001305,0.6316666666666667,17372959.4084719,5007994.0,93.650002,0.0,0.0888,0.005428666666666668,104.1,115.0,0.06,2431715.0,0.0729,258100.0,2814800.0,4.508677,61100.0,0.0311,15.53,0.495360018402578,19.848,59.7083,111500.0,239018.0
1987-11-30,5.517826825127337,-8.534890186266331,0.6441666666666667,17372959.4084719,5007994.0,89.150002,0.0,0.08990000000000001,0.005542666666666667,104.2,115.4,0.057999999999999996,2431715.0,0.0669,262400.0,2818900.0,4.508677,61200.0,0.0358,13.59,0.4511666747204569,18.92,60.0022,111500.0,239018.0
1987-12-31,-1.669348350764277,7.286148501953971,0.6475,17372959.4084719,5007994.0,85.419998,0.0,0.0883,0.005591999999999999,104.2,115.6,0.057,2431715.0,0.0677,266900.0,2826400.0,4.508677,62100.0,0.0366,13.39,0.4826523354460888,17.241,60.3336,111500.0,239018.0
1988-01-31,-6.218040499079558,4.0432248664400205,0.6016666666666667,19394022.898347,5073372.0,90.339996,0.0,0.08259999999999999,0.005190666666666666,104.6,116.0,0.057,2487551.0,0.0683,266300.0,2847400.0,4.462232,62600.0,0.0354,13.9,0.49405405320169704,17.16,60.3186,110000.0,249639.0
1988-02-29,-5.801526717557259,4.181740381997123,0.5941666666666666,19394022.898347,5073372.0,90.529999,0.0,0.0816,0.005125666666666666,104.8,116.2,0.057,2487551.0,0.0658,260700.0,2870400.0,4.462232,60000.0,0.0345,14.3,0.5195223216432778,16.765,60.6209,110000.0,249639.0
1988-03-31,6.019912016670537,-3.3343290269584047,0.6175,19394022.898347,5073372.0,88.300003,0.0,0.0857,0.005318000000000001,104.9,116.5,0.057,2487551.0,0.0658,263400.0,2890700.0,4.462232,60000.0,0.0337,14.67,0.5093160919404294,16.217,60.7591,110000.0,249639.0
1988-04-30,-1.1574579602533164,0.9424852253852922,0.6441666666666667,19394022.898347,5190036.0,89.160004,0.0,0.08869999999999999,0.005554666666666667,105.8,117.2,0.054000000000000006,2547656.0,0.0687,268400.0,2910700.0,4.462232,62000.0,0.0344,14.43,0.5025398667754906,17.875,61.1144,110000.0,265179.0
1988-05-31,1.5908086610693761,0.31760609191444633,0.6841666666666667,19394022.898347,5190036.0,91.089996,0.0,0.092,0.005921666666666667,106.5,117.5,0.055999999999999994,2547656.0,0.0709,268800.0,2926000.0,4.462232,60600.0,0.0357,14.03,0.5014628029555094,17.438,60.9952,110000.0,265179.0
1988-06-30,-4.8064375815572,4.325602685382957,0.6683333333333333,19394022.898347,5190036.0,95.410004,0.0,0.0882,0.005801333333333334,107.2,118.0,0.054000000000000006,2547656.0,0.0751,273100.0,2938400.0,4.462232,62000.0,0.0341,14.77,0.5259404751720412,16.53,61.1697,110000.0,265179.0
1988-07-31,2.193283070596297,-0.5411334552102409,0.6991666666666667,19394022.898347,5282835.0,97.529999,0.0,0.09119999999999999,0.006079666666666667,107.9,118.5,0.054000000000000006,2602183.0,0.0775,275800.0,2947200.0,4.462232,62600.0,0.0346,14.61,0.5121265381182641,15.498,61.1749,115000.0,264662.0
1988-08-31,-1.654370668455185,-3.8600102933607827,0.7258333333333334,19394022.898347,5282835.0,98.419998,0.0,0.0925,0.006333333333333334,108.0,119.0,0.055999999999999994,2602183.0,0.0801,274800.0,2952000.0,4.462232,61900.0,0.0356,14.24,0.4947059675344772,15.524,61.4851,115000.0,264662.0
1988-09-30,-9.252102750625134,3.972927500764767,0.7025,19394022.898347,5282835.0,97.690002,0.0,0.08869999999999999,0.006138,108.1,119.5,0.054000000000000006,2602183.0,0.0819,275200.0,2956900.0,4.462232,62200.0,0.0353,14.37,0.5123517959580415,14.467,61.2844,115000.0,264662.0
1988-10-31,3.9829659318637356,2.5964473539038746,0.6875,19394022.898347,5399509.0,93.760002,0.0,0.08650000000000001,0.00601,108.2,119.9,0.054000000000000006,2684392.0,0.083,275400.0,2965300.0,4.462232,61900.0,0.0344,14.81,0.5094537299595204,13.798,61.5595,113900.0,276880.0
1988-11-30,3.4931341845338526,-1.8890920170627767,0.7366666666666667,19394022.898347,5399509.0,90.529999,0.0,0.0906,0.006460666666666667,108.3,120.3,0.053,2684392.0,0.08349999999999999,279200.0,2980200.0,4.462232,62400.0,0.0356,14.45,0.4981990029093386,13.977,61.7128,113900.0,276880.0
1988-12-31,-4.027001862197399,1.4687614176105424,0.7616666666666667,19394022.898347,5399509.0,92.5,0.0,0.09140000000000001,0.006702666666666667,109.0,120.7,0.053,2684392.0,0.0876,283800.0,2988200.0,4.462232,63700.0,0.0353,14.7,0.5034883727390769,16.266,61.9983,113900.0,276880.0
1989-01-31,-4.001940334707732,7.111479187671033,0.7599999999999999,20266663.6426255,5511253.0,96.769997,0.0,0.0901,0.006698999999999999,110.5,121.2,0.054000000000000006,2740898.0,0.09119999999999999,282200.0,2991700.0,4.019707,63400.0,0.0345,15.09,0.5293279041989181,17.983,62.1789,118000.0,275100.0
1989-02-28,-1.3643254168772212,-2.894409520287766,0.7958333333333334,20266663.6426255,5511253.0,94.900002,0.0,0.0932,0.007026333333333334,110.8,121.6,0.052000000000000005,2740898.0,0.09359999999999999,275300.0,2992200.0,4.019707,60600.0,0.0338,15.47,0.5185499558811762,17.826,61.9074,118000.0,275100.0
1989-03-31,-0.10245901639344135,2.080592674652082,0.8108333333333334,20266663.6426255,5511253.0,98.139999,0.0,0.09300000000000001,0.007178333333333334,111.5,122.2,0.05,2740898.0,0.09849999999999999,278800.0,2999700.0,4.019707,60100.0,0.0342,15.3,0.5289305353973044,19.445,62.0592,118000.0,275100.0
1989-04-30,-2.4358974358974383,5.008987011225274,0.7683333333333334,20266663.6426255,5612463.0,97.709999,0.0,0.0902,0.0067813333333333345,112.3,123.1,0.052000000000000005,2799923.0,0.0984,281600.0,3006000.0,4.019707,61200.0,0.0335,15.69,0.5433835376732105,21.04,62.0424,118900.0,268646.0
1989-05-31,-3.6793692509855425,3.513757912414417,0.735,20266663.6426255,5612463.0,102.980003,0.0,0.086,0.00649,113.2,123.7,0.052000000000000005,2799923.0,0.0981,280600.0,3011600.0,4.019707,58900.0,0.0327,16.19,0.5634977014547802,20.032,61.6948,118900.0,268646.0
1989-06-30,2.9467939972714907,-0.7924622488456157,0.6733333333333333,20266663.6426255,5612463.0,102.019997,0.0,0.081,0.005923333333333333,112.9,124.1,0.053,2799923.0,0.0953,283700.0,3027900.0,4.019707,59600.0,0.032,16.64,0.5589364241688543,20.005,61.6915,118900.0,268646.0
1989-07-31,0.37105751391464104,8.837033775709147,0.6275000000000001,20266663.6426255,5695365.0,97.389999,0.0,0.0782,0.0054930000000000005,112.8,124.5,0.052000000000000005,2857431.0,0.0924,285700.0,3052400.0,4.019707,60300.0,0.0316,17.01,0.5930085253535111,19.644,61.0978,120000.0,257909.0
1989-08-31,-3.512014787430684,1.551664355062421,0.7016666666666667,20266663.6426255,5695365.0,102.279999,0.0,0.08259999999999999,0.006190666666666666,112.0,124.5,0.052000000000000005,2857431.0,0.08990000000000001,283900.0,3074400.0,4.019707,59600.0,0.0306,17.73,0.6041474075849397,18.522,61.6949,120000.0,257909.0
1989-09-30,1.806239737274229,-0.6544316403471417,0.7050000000000001,20266663.6426255,5695365.0,98.470001,0.0,0.08310000000000001,0.0062190000000000014,112.4,124.8,0.053,2857431.0,0.0902,284000.0,3092500.0,4.019707,60100.0,0.0309,17.71,0.6045389540442097,19.594,61.4839,120000.0,257909.0
1989-10-31,1.505376344086029,-2.51754260346555,0.6541666666666667,20266663.6426255,5747237.0,98.07,1.0,0.07919999999999999,0.005749666666666666,112.8,125.4,0.053,2952994.0,0.08839999999999999,284200.0,3114100.0,4.019707,60400.0,0.0312,17.64,0.5777297856343839,20.091,61.4105,124800.0,258272.0
1989-11-30,10.566737288135597,1.654130920202146,0.6458333333333334,20266663.6426255,5747237.0,96.269997,1.0,0.0784,0.005674333333333333,112.7,125.9,0.054000000000000006,2952994.0,0.0855,287800.0,3133300.0,4.019707,60900.0,0.0322,17.24,0.5859580873383158,19.82,61.6172,124800.0,258272.0
1989-12-31,-2.94610778443114,2.1416803953871355,0.6558333333333334,20266663.6426255,5747237.0,93.209999,1.0,0.0793,0.005765333333333333,113.0,126.3,0.054000000000000006,2952994.0,0.08449999999999999,294300.0,3152500.0,4.019707,62700.0,0.0317,17.65,0.6036431071139053,21.088,61.9635,124800.0,258272.0
1990-01-31,3.109575518262586,-6.88172043010753,0.69,22861712.031487897,5872701.0,92.410004,1.0,0.0843,0.006056999999999999,114.9,127.5,0.054000000000000006,3051958.0,0.0823,293100.0,3166800.0,3.942383,62900.0,0.0328,17.05,0.5386448245875279,22.641,61.644,123900.0,268869.0
1990-02-28,-2.130205840114896,0.8538957092500299,0.7025,22861712.031487897,5872701.0,93.290001,1.0,0.0851,0.006174000000000001,114.4,128.0,0.053,3051958.0,0.0824,287700.0,3179200.0,3.942383,60600.0,0.034,16.51,0.5451001166243608,22.108,62.2108,123900.0,268869.0
1990-03-31,-8.290535583272185,2.425502425502435,0.7200000000000001,22861712.031487897,5872701.0,93.690002,1.0,0.08650000000000001,0.006335,114.2,128.6,0.052000000000000005,3051958.0,0.0828,292400.0,3190100.0,3.942383,60600.0,0.0334,16.83,0.5548469094544402,20.418,62.5068,123900.0,268869.0
1990-04-30,-0.9600000000000053,-2.6887097723127584,0.7466666666666667,22861712.031487897,5960028.0,93.07,1.0,0.0904,0.006562666666666666,114.1,128.9,0.054000000000000006,3143754.0,0.08259999999999999,297400.0,3201600.0,3.942383,62500.0,0.0338,16.81,0.5322676336419896,18.582,62.3597,126800.0,282342.0
1990-05-31,-0.7539041464727947,9.198911729141468,0.7083333333333334,22861712.031487897,5960028.0,92.980003,1.0,0.086,0.006223333333333334,114.6,129.1,0.054000000000000006,3143754.0,0.0818,297300.0,3200600.0,3.942383,60200.0,0.033,17.39,0.5786013085844564,18.237,62.5474,126800.0,282342.0
1990-06-30,-2.360282148670656,-0.8886305124159222,0.6866666666666666,22861712.031487897,5960028.0,91.150002,1.0,0.0843,0.006023666666666666,114.3,129.9,0.052000000000000005,3143754.0,0.08289999999999999,301700.0,3213700.0,3.942383,61200.0,0.0324,17.82,0.5764385670671346,16.871,62.7541,126800.0,282342.0
1990-07-31,5.362600722422894,-0.5223171889838563,0.6591666666666667,22861712.031487897,6015116.0,87.169998,1.0,0.0836,0.005755666666666667,114.5,130.5,0.055,3233313.0,0.0815,303900.0,3224500.0,3.942383,60900.0,0.0326,17.75,0.5626441784331341,18.638,62.6497,117000.0,288200.0
1990-08-31,2.6371308016877704,-9.431419345781267,0.6725,22861712.031487897,6015116.0,86.559998,1.0,0.0886,0.005839,116.5,131.6,0.057,3233313.0,0.08130000000000001,305100.0,3242000.0,3.942383,60700.0,0.0356,16.17,0.5076543827251212,27.174,62.8761,117000.0,288200.0
1990-09-30,4.856115107913683,-5.118427579365081,0.6683333333333333,22861712.031487897,6015116.0,86.0,1.0,0.0882,0.005801333333333334,118.4,132.5,0.059000000000000004,3233313.0,0.08199999999999999,308000.0,3254600.0,3.942383,61400.0,0.0375,15.3,0.49122078443707484,33.687,62.896,117000.0,288200.0
1990-10-31,-6.567017887772608,-0.6698251919621034,0.6475,22861712.031487897,6004733.0,83.279999,1.0,0.08650000000000001,0.0056099999999999995,120.8,133.4,0.059000000000000004,3364820.0,0.08109999999999999,308800.0,3259300.0,3.942383,61000.0,0.0388,14.82,0.4719593693841175,35.922,62.506,121500.0,289530.0
1990-11-30,1.1539470233411953,5.993421052631587,0.6275000000000001,22861712.031487897,6004733.0,82.93,1.0,0.08259999999999999,0.005449000000000001,120.1,133.7,0.062,3364820.0,0.0781,313700.0,3262600.0,3.942383,62000.0,0.0381,15.19,0.5021072543941587,32.3,61.7271,121500.0,289530.0
1990-12-31,2.722323049001818,2.482775743280996,0.5958333333333333,22861712.031487897,6004733.0,83.07,1.0,0.0808,0.005150333333333333,118.7,134.2,0.063,3364820.0,0.0731,315300.0,3271800.0,3.942383,59100.0,0.0368,15.85,0.5164859120297273,27.337,61.2939,121500.0,289530.0
